"realpseudo","resp","rt","item","id"
pseudo,0,0.27667,che,3237
pseudo,0,0.12023,che,2065
pseudo,0,0.813385,che,1590
pseudo,0,1.03765,che,3230
pseudo,0,0.821405,che,1945
pseudo,0,0.734,che,352
pseudo,0,1.25028,che,2045
pseudo,0,0.307145,che,2741
pseudo,0,2.21936,che,51
pseudo,0,1.355,che,1922
pseudo,0,0.64471,che,367
pseudo,0,13.005565,che,373
pseudo,0,0.447,che,212
pseudo,0,0.850195,che,2494
pseudo,0,0.467095,cok,2598
pseudo,0,1.48282,cok,346
pseudo,0,0.36438,cok,2021
pseudo,0,2.402,cok,1922
pseudo,0,0.54287,cok,2589
pseudo,0,2.78965,cok,373
pseudo,0,2.7147,cok,3247
pseudo,0,2.4295,cok,1846
pseudo,0,1.43183,cok,215
pseudo,0,3.739885,cok,2741
pseudo,0,0.74196,cok,2041
pseudo,0,0.48684,cok,1841
pseudo,0,0.620805,cok,1946
real,0,1.28504,cow,2227
real,0,1.121685,cow,3230
real,0,0.503595,cow,465
real,0,0.733525,cow,467
real,0,0.860845,cow,219
real,0,0.918105,cow,469
real,0,0.5152,cow,446
real,0,0.57486,cow,2193
real,0,0.43301,cow,427
real,0,1.405,cow,1922
real,0,0.601,cow,1590
real,0,33.314955,cow,1807
real,0,2.46525,cow,2455
real,0,0.669025,cow,2614
real,0,0.555325,cow,1763
real,0,0.49962,cow,2065
pseudo,0,0.40312,dag,3230
pseudo,0,1.355705,dag,215
pseudo,0,0.921425,dag,1960
pseudo,0,1.530655,dag,245
pseudo,0,5.780425,dag,2021
pseudo,0,2.49389,dag,293
pseudo,0,1.04474,dag,2614
pseudo,0,0.82035,dag,2144
pseudo,0,0.556705,dag,87
pseudo,0,0.957815,dag,230
pseudo,0,0.85518,dag,2159
pseudo,0,0.663,dag,352
pseudo,0,0.384895,dag,1841
pseudo,0,1.300875,dag,373
pseudo,0,1.0665,dag,3254
pseudo,0,0.89125,dag,36
pseudo,0,2.3533,dag,2455
pseudo,0,0.895,dag,1922
pseudo,0,0.78701,dag,338
pseudo,0,0.436485,dag,2065
pseudo,0,0.33145,dat,1841
pseudo,0,1.01056,dat,2227
pseudo,0,0.371005,dat,2494
pseudo,0,0.93204,dat,2598
pseudo,0,0.385025,dat,427
pseudo,0,1.046235,dat,3254
pseudo,0,0.791595,dat,2346
pseudo,0,0.260765,dat,3237
pseudo,0,1.47353,dat,2045
pseudo,0,0.116345,dat,3230
pseudo,0,0.89357,dat,2612
pseudo,0,3.044335,dat,2159
pseudo,0,0.85081,dat,346
pseudo,0,1.747585,dat,2741
pseudo,0,0.914115,dat,409
pseudo,0,0.732195,dat,253
pseudo,0,0.762005,dat,1945
pseudo,0,0.24907,dat,2021
pseudo,0,1.73496,dat,373
real,0,0.265555,dog,1934
real,0,0.264035,dog,3237
real,0,0.3714,dog,446
real,0,0.531425,dog,2741
real,0,0.66068,dog,2697
real,0,0.7559,dog,445
real,0,0.450735,dog,152
real,0,0.85013,dog,2584
real,0,0.55278,dog,3247
real,0,1.37563,dog,2455
real,0,0.0201,dog,1960
pseudo,0,0.83353,ees,1856
pseudo,0,0.43243,ees,1841
pseudo,0,0.3677,ees,445
pseudo,0,0.545465,ees,211
pseudo,0,0.76704,ees,349
pseudo,0,5.597475,ees,373
pseudo,0,0.51352,ees,2065
pseudo,0,0.437,ees,212
pseudo,0,1.13718,ees,3230
pseudo,0,0.56338,ees,3254
pseudo,0,1.202325,ees,416
pseudo,0,0.39977,ees,2021
pseudo,0,0.5175,ees,2704
pseudo,0,0.616805,ees,2144
pseudo,0,2.277545,han,346
pseudo,0,2.037395,han,2188
pseudo,0,0.666945,han,2609
pseudo,0,0.5447,han,2704
pseudo,0,1.21915,han,1960
pseudo,0,0.945845,han,245
pseudo,0,1.590835,han,2045
pseudo,0,4.819275,han,373
pseudo,0,1.303,han,1429
pseudo,0,0.53321,han,305
pseudo,0,0.841585,han,2041
pseudo,0,1.26289,han,1489
pseudo,0,0.89988,han,1856
pseudo,0,0.68396,han,2346
pseudo,0,0.976835,han,2494
pseudo,0,0.50477,han,183
pseudo,0,0.703875,han,1857
pseudo,0,0.73409,han,3254
pseudo,0,0.3035,han,445
pseudo,0,1.33917,han,406
pseudo,0,0.532285,han,2598
pseudo,0,1.66482,han,2024
pseudo,0,6.937265,han,3247
pseudo,0,1.06344,han,50
pseudo,0,0.78657,han,2584
pseudo,0,0.66823,han,1934
pseudo,0,1.299245,han,2455
pseudo,0,1.567015,han,1590
pseudo,0,0.554,han,446
pseudo,0,0.88466,han,2741
pseudo,0,1.16825,han,2998
pseudo,0,0.366985,han,3237
pseudo,0,2.370085,han,226
pseudo,0,1.056205,han,2159
pseudo,0,0.46686,han,465
pseudo,0,3.28108,han,2065
pseudo,0,0.73463,han,43
real,0,0.3419,him,445
real,0,0.235,him,446
real,0,2.862915,him,2741
real,0,0.27054,him,1489
real,0,0.74952,him,219
real,0,0.31447,him,2021
real,0,0.788985,him,3230
real,0,0.418565,him,1488
real,0,1.55114,him,367
real,0,0.343505,him,3237
real,0,1.05118,his,1590
real,0,0.534,his,22
real,0,0.23822,his,2045
real,0,0.63513,his,152
real,0,0.134655,his,2021
real,0,0.2754,his,445
real,0,0.50744,his,3254
real,0,0.425665,his,1841
real,0,1.40518,his,36
real,0,1.11548,his,38
real,0,0.4199,his,446
real,0,0.76199,his,1934
real,0,0.18308,his,2455
real,0,0.08098,his,2741
real,0,0.31447,his,1489
real,0,0.56473,his,2494
pseudo,0,0.77235,hom,2227
pseudo,0,5.103955,hom,2612
pseudo,0,0.592765,hom,2609
pseudo,0,1.500645,hom,346
pseudo,0,0.34448,hom,87
pseudo,0,0.68459,hom,2021
pseudo,0,0.759385,hom,219
pseudo,0,0.44128,hom,132
pseudo,0,29.297935,hom,373
pseudo,0,0.72822,hom,44
pseudo,0,0.75172,hom,245
pseudo,0,0.352015,hom,3254
pseudo,0,3.112535,hom,241
pseudo,0,0.35347,hom,3237
pseudo,0,2.81868,hom,2045
pseudo,0,0.966785,hom,3247
pseudo,0,0.568695,hom,2614
pseudo,0,0.62183,hom,51
pseudo,0,1.153945,hom,1960
pseudo,0,0.43689,hom,1841
pseudo,0,0.708865,hom,1807
pseudo,0,0.493155,hom,2041
pseudo,0,0.55093,hom,381
pseudo,0,0.96786,hom,2494
pseudo,0,0.65443,hom,2598
real,0,0.48985,hot,427
real,0,0.488385,hot,3237
real,0,0.10641,hot,87
real,0,0.08497,hot,1489
real,0,0.616895,hot,2998
real,0,1.31591,hot,2024
real,0,0.50503,hot,2193
real,0,0.235275,hot,1934
real,0,1.2849,hot,67
real,0,0.37095,hot,373
real,0,0.436485,hot,2455
real,0,1.272695,hot,3254
real,0,0.10059,hot,2741
real,0,0.43667,hot,1366
real,0,0.56983,hot,1930
pseudo,0,0.69051,hus,305
pseudo,0,0.493115,hus,1488
pseudo,0,0.34566,hus,2741
pseudo,0,0.19868,hus,2021
pseudo,0,1.103925,hus,2188
pseudo,0,1.121555,hus,1240
pseudo,0,1.3818,hus,38
pseudo,0,0.064965,hus,2065
pseudo,0,0.904365,hus,2227
pseudo,0,1.31829,hus,2584
pseudo,0,1.7578,hus,346
pseudo,0,0.14854,hus,2159
pseudo,0,0.3521,hus,3254
pseudo,0,0.58407,hus,241
pseudo,0,0.93308,hus,2598
pseudo,0,0.37086,hus,309
pseudo,0,1.189765,hus,230
pseudo,0,1.478,hus,1922
pseudo,0,0.62188,hus,1841
pseudo,0,0.6708,hus,445
pseudo,0,0.967655,hus,2041
pseudo,0,1.15461,hus,67
pseudo,0,1.991215,hus,293
pseudo,0,0.076135,hus,2494
pseudo,0,1.702855,hus,373
pseudo,0,0.128545,hus,87
pseudo,0,0.028515,hus,1934
real,0,1.164445,man,361
real,0,0.8519,man,445
real,0,0.41419,man,2065
real,0,0.76753,man,2584
real,0,1.51717,man,2041
real,0,0.55802,man,253
real,0,0.117165,man,2741
real,0,0.66749,man,2697
real,0,0.44647,man,44
real,0,1.00002,man,1365
real,0,0.955505,man,1807
real,0,0.683385,man,469
real,0,0.2683,man,446
real,0,0.807155,man,1763
pseudo,0,0.68479,med,2598
pseudo,0,0.349705,med,152
pseudo,0,0.502195,med,2589
pseudo,0,0.934945,med,2101
pseudo,0,0.81624,med,23
pseudo,0,0.409345,med,3254
pseudo,0,3.052165,med,373
pseudo,0,0.53134,med,2555
pseudo,0,0.46904,med,1930
pseudo,0,66.137675,med,1807
pseudo,0,3.13454,med,41
pseudo,0,0.01032,med,230
pseudo,0,1.050935,med,2065
pseudo,0,3.909865,med,2799
pseudo,0,0.452765,med,358
pseudo,0,1.016565,med,2455
pseudo,0,1.892195,med,2193
pseudo,0,1.393585,med,2494
pseudo,0,0.25115,med,2741
pseudo,0,1.40032,med,395
pseudo,0,0.91,med,1922
pseudo,0,2.385895,med,219
pseudo,0,1.398705,med,1590
pseudo,0,2.120335,med,2045
pseudo,0,1.86079,med,1960
pseudo,0,0.450405,med,427
pseudo,0,1.05503,med,2159
pseudo,0,1.01499,med,2041
pseudo,0,0.80212,med,2614
pseudo,0,1.534425,med,346
pseudo,0,0.4991,med,465
pseudo,0,0.949775,med,3247
pseudo,0,0.48601,med,3230
pseudo,0,0.74624,med,349
pseudo,0,1.649985,med,2558
pseudo,0,3.41078,med,309
pseudo,0,3.699905,med,2612
pseudo,0,1.30812,med,1345
pseudo,0,0.664,med,352
pseudo,0,2.184905,med,215
pseudo,0,0.653275,med,87
pseudo,0,0.8868,med,445
pseudo,0,0.36967,med,1489
pseudo,0,0.485,mot,1429
pseudo,0,2.825475,mot,2494
pseudo,0,0.92137,mot,230
pseudo,0,0.982175,mot,2227
pseudo,0,0.32037,mot,2065
pseudo,0,1.16018,mot,2455
pseudo,0,0.232,mot,1922
pseudo,0,0.98651,mot,346
pseudo,0,0.027535,mot,1934
pseudo,0,0.901665,mot,23
pseudo,0,1.007455,mot,3247
pseudo,0,0.23508,mot,373
pseudo,0,1.439525,mot,1489
pseudo,0,0.4531,mot,445
pseudo,0,2.2007,mot,1846
pseudo,0,1.34368,mot,2612
pseudo,0,0.421,mot,352
pseudo,0,0.220945,mot,245
pseudo,0,1.989325,mot,87
pseudo,0,0.202225,mot,2741
pseudo,0,0.3722,mot,446
pseudo,0,1.033285,mun,1930
pseudo,0,1.00295,mun,2041
pseudo,0,3.154005,mun,1960
pseudo,0,0.4233,mun,446
pseudo,0,1.626685,mun,346
pseudo,0,0.6187,mun,2021
pseudo,0,2.498115,mun,1240
pseudo,0,1.49762,mun,373
pseudo,0,12.39507,mun,416
pseudo,0,1.711835,mun,353
pseudo,0,0.27826,mun,3237
pseudo,0,3.024315,mun,3247
pseudo,0,1.39074,mun,1961
pseudo,0,1.516,mun,1922
pseudo,0,1.240305,mun,2239
real,0,0.80046,nap,349
real,0,1.54893,nap,2227
real,0,0.085645,nap,2741
real,0,1.422255,nap,3230
real,0,1.14328,nap,67
real,0,1.23231,nap,331
real,0,0.991255,nap,85
real,0,1.151715,nap,41
real,0,2.13,nap,1922
real,0,0.347455,nap,2021
real,0,0.38781,nap,367
real,0,1.09421,nap,219
real,0,1.53372,nap,353
real,0,2.74153,nap,1934
real,0,0.374705,nap,1841
real,0,2.04856,nap,3170
real,0,1.049155,nap,467
real,0,0.468685,nap,1763
real,0,2.69047,nap,1240
real,0,0.919,nap,2946
real,0,0.550335,nap,253
real,0,0.902865,nap,2557
real,0,0.474955,nap,2584
pseudo,0,0.66741,naw,1857
pseudo,0,0.355305,naw,427
pseudo,0,1.53212,naw,2614
pseudo,0,0.53493,naw,1366
pseudo,0,0.769565,naw,3170
pseudo,0,2.76215,naw,1980
pseudo,0,3.318665,naw,1961
pseudo,0,3.63101,naw,3247
pseudo,0,0.3875,naw,445
pseudo,0,0.037025,naw,2741
pseudo,0,0.90556,naw,2159
pseudo,0,2.33498,naw,23
pseudo,0,0.16668,naw,1960
pseudo,0,0.46473,naw,2589
pseudo,0,1.217755,naw,2584
pseudo,0,0.74811,naw,2021
pseudo,0,0.42035,naw,131
pseudo,0,1.702145,naw,1856
pseudo,0,0.918375,naw,67
pseudo,0,0.58168,naw,245
pseudo,0,0.52057,naw,2697
pseudo,0,0.726,naw,1922
pseudo,0,1.017995,naw,367
pseudo,0,1.39692,naw,319
pseudo,0,2.149365,naw,2227
pseudo,0,0.60201,naw,183
pseudo,0,0.973945,naw,1488
pseudo,0,0.432595,naw,2065
pseudo,0,0.43556,naw,1489
pseudo,0,1.033095,naw,230
pseudo,0,0.71633,naw,2598
pseudo,0,0.72438,naw,2041
real,0,0.29093,new,1934
real,0,0.572,new,446
real,0,0.983835,new,2227
real,0,0.489745,new,3230
real,0,0.296085,new,2021
real,0,11.135395,new,373
real,0,0.949635,new,241
real,0,0.85085,new,2144
real,0,0.640475,new,119
real,0,0.591975,new,1946
real,0,0.588585,new,2494
pseudo,0,1.536475,nop,23
pseudo,0,0.40355,nop,427
pseudo,0,3.14761,nop,230
pseudo,0,1.04945,nop,2227
pseudo,0,0.523095,nop,447
pseudo,0,0.72506,nop,3247
pseudo,0,0.53805,nop,1365
pseudo,0,0.547,nop,212
pseudo,0,2.395645,nop,2045
pseudo,0,0.33542,nop,2065
pseudo,0,1.175465,nop,1930
pseudo,0,2.87203,nop,1960
pseudo,0,1.901315,nop,2021
pseudo,0,0.38233,nop,2589
pseudo,0,0.11696,nop,87
pseudo,0,0.75248,nop,3170
pseudo,0,1.26602,nop,2455
pseudo,0,0.88664,nop,51
pseudo,0,11.43499,nop,373
pseudo,0,0.534655,nop,1366
pseudo,0,1.56549,nop,1934
pseudo,0,0.638,nop,1429
pseudo,0,0.532755,nop,2741
real,0,1.007475,old,1488
real,0,4.4466,old,2188
real,0,1.230615,old,2227
real,0,1.01949,old,2101
real,0,0.816035,old,1590
real,0,1.02336,old,38
real,0,1.45216,old,367
real,0,0.766865,old,353
real,0,0.23266,old,1934
real,0,0.8042,old,445
real,0,0.6061,old,446
real,0,0.704655,old,183
real,0,3.775175,old,416
real,0,6.01083,old,2589
real,0,0.87867,old,3254
pseudo,0,0.0781,orn,38
pseudo,0,2.24877,orn,2021
pseudo,0,0.65929,orn,2609
pseudo,0,0.53094,orn,2065
pseudo,0,0.632615,orn,183
pseudo,0,2.87858,orn,2799
pseudo,0,0.395465,orn,132
pseudo,0,0.31863,orn,3237
pseudo,0,0.1702,orn,446
pseudo,0,2.251755,orn,409
pseudo,0,1.039405,orn,3230
pseudo,0,1.33535,orn,373
pseudo,0,0.88784,orn,1846
pseudo,0,1.326725,orn,2346
pseudo,0,1.81064,orn,2041
pseudo,0,0.885535,pon,409
pseudo,0,0.349955,pon,2065
pseudo,0,1.71904,pon,1980
pseudo,0,2.30318,pon,2041
pseudo,0,0.39944,pon,1489
pseudo,0,0.8047,pon,3170
pseudo,0,1.155795,pon,346
pseudo,0,2.370235,pon,2799
pseudo,0,2.13445,pon,373
pseudo,0,1.48259,pon,336
pseudo,0,2.881215,pon,2144
pseudo,0,2.075605,pon,230
pseudo,0,0.51612,pon,427
pseudo,0,1.63552,pon,87
pseudo,0,2.075235,pon,320
pseudo,0,0.124745,pon,2741
real,0,0.1211,pop,445
real,0,1.041455,pop,245
real,0,0.33441,pop,1841
real,0,4.50058,pop,215
real,0,0.878805,pop,469
real,0,0.55071,pop,211
real,0,0.6329,pop,358
real,0,0.51902,pop,2611
real,0,0.21504,pop,2021
real,0,1.425705,pop,132
real,0,0.470165,pop,2239
real,0,0.65269,pop,131
real,0,0.67073,pop,1763
real,0,0.687,pop,1429
real,0,2.0309,pop,1807
real,0,0.7425,pop,2704
real,0,0.750645,pop,1590
real,0,1.04107,red,1763
real,0,0.533985,red,2455
real,0,0.631705,red,2065
real,0,0.06338,red,3237
real,0,0.546055,red,447
real,0,0.324015,red,87
real,0,0.537955,red,3170
real,0,0.634295,red,3230
real,0,0.51391,red,2697
real,0,0.767455,red,346
real,0,0.3559,red,445
real,0,0.224125,red,2021
real,0,0.75432,see,319
real,0,1.031725,see,353
real,0,0.545315,see,1841
real,0,0.2705,see,446
real,0,0.870225,see,1489
real,0,0.400045,see,3237
real,0,0.54809,see,44
real,0,0.8331,see,51
real,0,0.485895,see,1807
real,0,0.449665,see,183
real,0,0.322065,see,1934
real,0,0.478465,see,211
real,0,0.457345,see,2611
real,0,0.41593,see,2065
real,0,0.52027,see,119
real,0,0.30956,see,2021
real,0,12.94929,see,2799
real,0,0.18079,see,3170
real,0,0.343995,she,183
real,0,0.396855,she,3254
real,0,0.20301,she,2741
real,0,0.22391,she,2021
real,0,0.60945,she,2144
real,0,0.317035,she,2494
real,0,0.5102,she,43
real,0,0.578865,she,447
real,0,1.017345,she,2041
real,0,0.415605,she,1841
real,0,0.617005,she,1590
real,0,0.95094,she,2609
real,0,0.186585,she,1934
pseudo,0,1.243385,spu,36
pseudo,0,0.143295,spu,1934
pseudo,0,0.40134,spu,3247
pseudo,0,0.42275,spu,2159
pseudo,0,0.567085,spu,2494
pseudo,0,5.45266,spu,373
pseudo,0,0.680755,spu,2041
pseudo,0,0.56537,spu,43
pseudo,0,3.542075,spu,1846
pseudo,0,5.08603,spu,2188
pseudo,0,1.30635,spu,1856
pseudo,0,0.42173,spu,3237
pseudo,0,0.11217,spu,2021
pseudo,0,0.252,spu,1922
pseudo,0,0.199965,spu,1366
real,0,2.00277,spy,2494
real,0,1.00452,spy,293
real,0,0.68723,spy,1488
real,0,0.018335,spy,2021
real,0,0.804325,spy,469
real,0,0.21551,spy,2741
real,0,0.526835,spy,2239
real,0,0.400885,spy,381
real,0,0.3999,spy,445
real,0,0.48,spy,212
real,0,0.951285,spy,2455
real,0,0.171755,spy,1934
real,0,0.7208,spy,446
real,0,1.10122,spy,346
real,0,0.501,spy,1807
real,0,0.76556,spy,1846
real,0,0.08402,spy,1489
real,0,3.453425,spy,3237
real,0,0.474845,sun,2555
real,0,0.382415,sun,349
real,0,0.302295,sun,1934
real,0,0.84785,sun,3170
real,0,0.241175,sun,3237
real,0,1.135705,sun,1489
real,0,0.3225,sun,445
real,0,0.33365,sun,51
real,0,0.501115,sun,1945
real,0,3.032115,sun,1841
real,0,0.42,sun,446
real,0,1.315,sun,1922
real,0,0.621955,sun,1365
real,0,0.80307,sun,3230
real,0,1.86028,sun,3254
pseudo,0,1.072565,tha,346
pseudo,0,1.38811,tha,1807
pseudo,0,0.34263,tha,131
pseudo,0,0.00222,tha,2065
pseudo,0,0.237085,tha,3237
pseudo,0,0.832705,tha,1365
pseudo,0,0.4797,tha,447
pseudo,0,4.451545,tha,373
pseudo,0,1.231005,tha,2227
pseudo,0,4.4981,tha,215
pseudo,0,1.31806,tha,2741
pseudo,0,0.387495,tha,1841
pseudo,0,1.600845,tha,2612
pseudo,0,0.988255,tha,2021
pseudo,0,2.88739,tha,1489
pseudo,0,1.273595,tha,2045
real,0,1.148675,the,2021
real,0,0.220045,the,1489
real,0,0.28345,the,3237
real,0,0.64728,the,2024
real,0,0.685875,the,2227
real,0,0.425425,the,131
real,0,1.92229,the,1960
real,0,0.640865,the,253
real,0,0.253245,the,87
real,0,3.051065,the,373
real,0,1.300785,the,1856
real,0,0.445515,the,3254
real,0,0.195515,the,2494
real,0,0.488425,the,2741
pseudo,0,2.73775,tok,230
pseudo,0,0.98083,tok,2741
pseudo,0,0.28019,tok,2021
pseudo,0,0.23517,tok,1841
pseudo,0,4.08595,tok,241
pseudo,0,0.4756,tok,1488
pseudo,0,0.44713,tok,465
pseudo,0,0.61147,tok,87
pseudo,0,1.44151,tok,2193
pseudo,0,0.675705,tok,2041
pseudo,0,0.933515,tok,2088
pseudo,0,0.373785,tok,3254
pseudo,0,0.5024,tok,446
pseudo,0,0.843755,tok,2159
pseudo,0,0.824,tok,1922
pseudo,0,0.46701,tok,373
pseudo,0,0.884035,tok,1846
real,0,0.466925,toy,465
real,0,0.314065,toy,3237
real,0,0.46722,toy,305
real,0,1.3036,toy,446
real,0,0.26799,toy,2455
real,0,5.1207,toy,445
real,0,0.1787,toy,3170
real,0,1.474315,toy,2041
real,0,0.41545,toy,1930
real,0,1.141,toy,1922
real,0,2.964305,toy,467
real,0,0.5195,toy,346
real,0,0.70994,toy,2614
real,0,0.47237,toy,1488
real,0,0.540725,toy,1366
real,0,0.69681,toy,2609
real,0,0.600275,toy,381
real,0,0.4684,toy,183
real,0,0.73695,toy,406
real,0,0.250895,toy,2998
real,0,0.067415,toy,2065
real,0,0.740865,toy,309
real,0,0.206465,toy,2159
real,0,4.320115,two,2494
real,0,1.737585,two,38
real,0,0.4083,two,446
real,0,0.683305,two,358
real,0,0.3909,two,211
real,0,0.86775,two,321
real,0,0.249075,two,2998
real,0,0.58032,two,1841
real,0,0.39282,two,3254
real,0,0.534,two,2611
real,0,0.366705,two,427
pseudo,0,0.49744,uoy,3230
pseudo,0,2.561975,uoy,2614
pseudo,0,0.069445,uoy,2021
pseudo,0,0.850535,uoy,349
pseudo,0,0.55641,uoy,1934
pseudo,0,0.32624,uoy,2998
pseudo,0,0.24927,uoy,373
pseudo,0,0.079635,uoy,2159
pseudo,0,0.371285,uoy,2065
pseudo,0,0.483255,uoy,38
pseudo,0,0.73397,uoy,3237
pseudo,0,0.432375,uoy,2455
pseudo,0,1.006215,uoy,2741
pseudo,0,3.17136,wto,219
pseudo,0,0.33177,wto,245
pseudo,0,0.94049,wto,2041
pseudo,0,2.34568,wto,353
pseudo,0,0.05822,wto,2159
pseudo,0,1.773445,wto,2227
pseudo,0,1.366,wto,1922
pseudo,0,5.227065,wto,1846
pseudo,0,0.709195,wto,3254
pseudo,0,1.3529,wto,446
pseudo,0,3.00205,wto,373
pseudo,0,0.48252,wto,2741
pseudo,0,4.720005,wto,2612
pseudo,0,0.936165,wto,346
real,0,0.418695,yes,183
real,0,0.70049,yes,367
real,0,0.599215,yes,2239
real,0,0.587815,yes,1763
real,0,0.42397,yes,2041
real,0,0.085245,yes,1934
real,0,0.36804,yes,346
real,0,0.350665,yes,2065
real,0,0.996995,yes,395
real,0,1.20379,yes,3230
real,0,0.66483,yes,1946
real,0,0.351435,yes,3254
real,0,0.260355,yes,3237
real,0,1.503815,yes,2021
real,0,0.0056,yes,446
real,0,0.47624,yes,152
real,0,0.48708,yes,2741
pseudo,0,0.868255,yos,2455
pseudo,0,5.709035,yos,373
pseudo,0,9.392955,yos,3237
pseudo,0,2.074755,yos,3254
pseudo,0,0.188,yos,2494
pseudo,0,0.148,yos,1922
pseudo,0,0.25544,yos,3170
pseudo,0,0.734125,yos,1856
pseudo,0,0.33163,yos,1934
pseudo,0,0.450855,yos,2065
pseudo,0,1.08396,yos,23
pseudo,0,38.277435,yos,1807
pseudo,0,0.41834,yos,132
pseudo,0,0.767085,yos,226
pseudo,0,3.36196,yos,2741
pseudo,0,0.210055,yos,87
pseudo,0,0.421965,yos,2697
real,0,0.650055,you,1590
real,0,0.5721,you,23
real,0,1.06782,you,1763
real,0,0.769,you,2001
real,0,0.618235,you,2045
real,0,0.03816,you,1934
real,0,0.6026,you,2239
real,0,1.251275,you,320
real,0,0.672865,you,2609
real,0,0.305985,you,2021
real,0,0.851,able,1429
real,0,0.85929,able,3254
real,0,0.73293,able,1807
real,0,1.29683,able,416
real,0,0.9842,able,446
real,0,0.773485,able,38
real,0,1.28116,able,2021
real,0,1.35868,able,2041
real,0,0.8729,able,2741
real,0,0.496275,able,2159
real,0,0.418055,able,87
real,0,0.917185,able,367
real,0,0.58027,able,1488
real,0,0.86887,able,331
real,0,1.070355,able,319
real,0,0.86546,able,245
real,0,0.92571,able,2589
real,0,0.40624,able,1489
real,0,1.418265,able,2188
real,0,0.86567,able,361
real,0,1.101975,able,1930
real,0,0.730165,able,1241
real,0,1.077795,able,50
pseudo,0,0.064865,asca,2021
pseudo,0,11.41587,asca,2041
pseudo,0,0.7021,asca,346
pseudo,0,1.91609,asca,373
pseudo,0,4.73321,asca,1590
pseudo,0,6.75998,asca,2741
pseudo,0,0.267295,asca,1841
pseudo,0,0.35724,asca,3237
pseudo,0,1.234425,asca,230
pseudo,0,1.38273,asca,2455
pseudo,0,0.764045,asca,1846
pseudo,0,0.351215,asca,3254
pseudo,0,1.15749,asca,3170
pseudo,0,2.085045,asca,1930
pseudo,0,0.921,asca,1429
real,0,0.76503,away,245
real,0,0.91845,away,1856
real,0,0.85952,away,226
real,0,0.46382,away,2455
real,0,0.636445,away,1763
real,0,1.195245,away,219
real,0,1.763605,away,44
real,0,0.568645,away,2584
real,0,0.187845,away,2741
real,0,0.32656,away,3237
real,0,0.5186,away,446
real,0,0.25489,away,1807
real,0,0.786675,away,50
real,0,0.584405,away,361
real,0,0.734735,away,3254
real,0,0.535105,away,119
real,0,0.3333,back,67
real,0,0.216435,back,2598
real,0,0.588555,back,3170
real,0,0.3891,back,445
real,0,0.76641,back,2558
real,0,0.323635,back,2455
real,0,0.420815,back,1489
real,0,0.09518,back,2494
real,0,0.51438,back,3254
real,0,0.4663,back,1846
real,0,1.450405,back,215
real,0,0.400015,back,38
real,0,0.450095,back,2998
real,0,0.944395,back,309
pseudo,0,1.46684,bads,241
pseudo,0,0.636055,bads,395
pseudo,0,0.07376,bads,2159
pseudo,0,1.47836,bads,2045
pseudo,0,2.01515,bads,1846
pseudo,0,0.94174,bads,2697
pseudo,0,1.14006,bads,3254
pseudo,0,1.23029,bads,362
pseudo,0,1.283305,bads,409
pseudo,0,0.179,bads,2494
pseudo,0,0.6236,bads,2704
pseudo,0,2.2994,bads,373
pseudo,0,1.36674,bads,67
pseudo,0,0.8216,bads,445
pseudo,0,0.942995,bads,2598
pseudo,0,1.63271,bads,2227
pseudo,0,1.401775,bads,346
pseudo,0,0.521755,bads,1488
pseudo,0,0.891855,bads,2584
pseudo,0,0.82385,bads,36
pseudo,0,11.558935,bads,2041
pseudo,0,0.5564,bads,2609
pseudo,0,0.399645,bads,3230
pseudo,0,1.040755,bads,309
pseudo,0,0.607005,bads,23
pseudo,0,0.73812,bads,319
pseudo,0,0.493405,bads,1960
pseudo,0,1.73195,bads,293
pseudo,0,1.000165,bads,321
pseudo,0,0.0502,bads,3237
pseudo,0,0.674075,bads,132
pseudo,0,1.05331,bads,2024
pseudo,0,0.819,bads,2946
pseudo,0,0.90367,bads,2614
pseudo,0,0.106025,bads,1934
pseudo,0,0.666905,bads,2088
pseudo,0,0.75367,bads,1945
pseudo,0,1.33533,bads,1856
pseudo,0,0.90911,bads,223
pseudo,0,1.97337,bads,226
pseudo,0,0.63604,bads,131
pseudo,0,0.709475,bads,1366
pseudo,0,0.48897,bads,183
pseudo,0,0.737375,bads,43
pseudo,0,1.3873,bads,446
pseudo,0,0.79946,bads,3170
pseudo,0,0.7036,bads,211
pseudo,0,0.6741,bads,305
pseudo,0,0.597985,bads,119
pseudo,0,1.02773,bads,2188
pseudo,0,0.997645,bads,353
pseudo,0,0.2801,bads,38
pseudo,0,0.671725,bads,2144
pseudo,0,1.68507,bads,361
pseudo,0,0.73259,bads,1240
pseudo,0,0.93408,bads,2346
pseudo,0,0.510765,bads,2021
pseudo,0,0.642055,bads,253
pseudo,0,0.96219,bads,1345
pseudo,0,0.852465,bads,447
pseudo,0,0.966205,bads,406
pseudo,0,1.418615,bads,219
pseudo,0,1.25207,bads,2589
pseudo,0,0.9478,bads,2998
pseudo,0,0.82823,bads,87
pseudo,0,0.466855,bads,427
pseudo,0,0.762195,bads,465
pseudo,0,1.563095,bads,2799
pseudo,0,1.893975,bads,44
pseudo,0,1.34764,bads,467
pseudo,0,1.223605,bads,2536
pseudo,0,1.19659,bads,41
pseudo,0,1.318065,bads,1946
real,0,1.95784,ball,2494
real,0,1.36296,ball,2584
real,0,0.58736,ball,3254
real,0,0.12579,ball,1934
real,0,0.25047,ball,3237
real,0,1.438,ball,1922
