"item","id","resp","Qmatrix__1","Qmatrix__2","Qmatrix__3","Qmatrix__4","Qmatrix__5","Qmatrix__6","Qmatrix__7","Qmatrix__8"
item_7,167,0,1,1,0,0,0,0,1,0
item_9,504,0,0,1,0,0,0,0,0,0
item_9,1,0,0,1,0,0,0,0,0,0
item_10,500,0,0,1,0,0,1,0,1,1
item_10,526,0,0,1,0,0,1,0,1,1
item_10,40,0,0,1,0,0,1,0,1,1
item_11,61,0,0,1,0,0,1,0,1,0
item_11,506,0,0,1,0,0,1,0,1,0
item_12,117,0,0,0,0,0,0,0,1,1
item_13,62,0,0,1,0,1,1,0,1,0
item_13,519,0,0,1,0,1,1,0,1,0
item_14,500,0,0,1,0,0,0,0,1,0
item_14,53,0,0,1,0,0,0,0,1,0
item_14,10,0,0,1,0,0,0,0,1,0
item_15,232,0,1,0,0,0,0,0,1,0
item_15,532,0,1,0,0,0,0,0,1,0
item_16,475,0,0,1,0,0,0,0,1,0
item_16,139,0,0,1,0,0,0,0,1,0
item_16,307,0,0,1,0,0,0,0,1,0
item_16,228,0,0,1,0,0,0,0,1,0
item_17,424,0,0,1,0,0,1,0,1,0
item_17,16,0,0,1,0,0,1,0,1,0
item_18,10,0,0,1,0,0,1,1,1,0
item_18,191,0,0,1,0,0,1,1,1,0
item_18,26,0,0,1,0,0,1,1,1,0
item_19,97,0,1,1,1,0,1,0,1,0
item_19,264,0,1,1,1,0,1,0,1,0
item_19,472,0,1,1,1,0,1,0,1,0
item_19,307,0,1,1,1,0,1,0,1,0
item_19,177,0,1,1,1,0,1,0,1,0
item_20,502,0,0,1,1,0,1,0,1,0
item_20,532,0,0,1,1,0,1,0,1,0
item_20,181,0,0,1,1,0,1,0,1,0
item_1,110,1,0,0,0,1,0,1,1,0
item_1,388,1,0,0,0,1,0,1,1,0
item_3,89,1,0,0,0,1,0,0,1,0
item_3,373,1,0,0,0,1,0,0,1,0
item_4,161,1,0,1,1,0,1,0,1,0
item_5,287,1,0,1,0,1,0,0,1,1
item_5,288,1,0,1,0,1,0,0,1,1
item_5,257,1,0,1,0,1,0,0,1,1
item_5,501,1,0,1,0,1,0,0,1,1
item_5,204,1,0,1,0,1,0,0,1,1
item_6,376,1,0,0,0,0,0,0,1,0
item_6,514,1,0,0,0,0,0,0,1,0
item_6,2,1,0,0,0,0,0,0,1,0
item_6,418,1,0,0,0,0,0,0,1,0
item_6,72,1,0,0,0,0,0,0,1,0
item_7,124,1,1,1,0,0,0,0,1,0
item_7,116,1,1,1,0,0,0,0,1,0
item_8,172,1,0,0,0,0,0,0,1,0
item_8,199,1,0,0,0,0,0,0,1,0
item_8,463,1,0,0,0,0,0,0,1,0
item_8,288,1,0,0,0,0,0,0,1,0
item_8,341,1,0,0,0,0,0,0,1,0
item_8,355,1,0,0,0,0,0,0,1,0
item_8,124,1,0,0,0,0,0,0,1,0
item_8,363,1,0,0,0,0,0,0,1,0
item_8,470,1,0,0,0,0,0,0,1,0
item_8,34,1,0,0,0,0,0,0,1,0
item_9,489,1,0,1,0,0,0,0,0,0
item_9,450,1,0,1,0,0,0,0,0,0
item_9,311,1,0,1,0,0,0,0,0,0
item_9,223,1,0,1,0,0,0,0,0,0
item_10,96,1,0,1,0,0,1,0,1,1
item_10,158,1,0,1,0,0,1,0,1,1
item_11,322,1,0,1,0,0,1,0,1,0
item_11,403,1,0,1,0,0,1,0,1,0
item_11,489,1,0,1,0,0,1,0,1,0
item_11,429,1,0,1,0,0,1,0,1,0
item_12,528,1,0,0,0,0,0,0,1,1
item_12,152,1,0,0,0,0,0,0,1,1
item_12,466,1,0,0,0,0,0,0,1,1
item_12,351,1,0,0,0,0,0,0,1,1
item_12,321,1,0,0,0,0,0,0,1,1
item_13,302,1,0,1,0,1,1,0,1,0
item_14,77,1,0,1,0,0,0,0,1,0
item_14,374,1,0,1,0,0,0,0,1,0
item_14,214,1,0,1,0,0,0,0,1,0
item_14,379,1,0,1,0,0,0,0,1,0
item_14,30,1,0,1,0,0,0,0,1,0
item_15,324,1,1,0,0,0,0,0,1,0
item_15,476,1,1,0,0,0,0,0,1,0
item_16,141,1,0,1,0,0,0,0,1,0
item_17,104,1,0,1,0,0,1,0,1,0
item_17,481,1,0,1,0,0,1,0,1,0
item_18,328,1,0,1,0,0,1,1,1,0
item_18,242,1,0,1,0,0,1,1,1,0
item_19,153,1,1,1,1,0,1,0,1,0
item_19,23,1,1,1,1,0,1,0,1,0
item_19,30,1,1,1,1,0,1,0,1,0
item_20,358,1,0,1,1,0,1,0,1,0
item_1,66,0,0,0,0,1,0,1,1,0
item_2,143,0,0,0,0,1,0,0,1,0
item_2,421,0,0,0,0,1,0,0,1,0
item_3,180,0,0,0,0,1,0,0,1,0
item_3,406,0,0,0,0,1,0,0,1,0
item_4,62,0,0,1,1,0,1,0,1,0
item_4,314,0,0,1,1,0,1,0,1,0
item_4,134,0,0,1,1,0,1,0,1,0
item_4,76,0,0,1,1,0,1,0,1,0
item_4,68,0,0,1,1,0,1,0,1,0
item_5,123,0,0,1,0,1,0,0,1,1
item_5,416,0,0,1,0,1,0,0,1,1
item_5,17,0,0,1,0,1,0,0,1,1
item_5,176,0,0,1,0,1,0,0,1,1
item_5,181,0,0,1,0,1,0,0,1,1
item_6,531,0,0,0,0,0,0,0,1,0
item_7,84,0,1,1,0,0,0,0,1,0
item_7,195,0,1,1,0,0,0,0,1,0
item_7,373,0,1,1,0,0,0,0,1,0
item_8,378,0,0,0,0,0,0,0,1,0
item_9,459,0,0,1,0,0,0,0,0,0
item_10,254,0,0,1,0,0,1,0,1,1
item_10,101,0,0,1,0,0,1,0,1,1
item_10,316,0,0,1,0,0,1,0,1,1
item_10,194,0,0,1,0,0,1,0,1,1
item_10,246,0,0,1,0,0,1,0,1,1
item_11,482,0,0,1,0,0,1,0,1,0
item_11,515,0,0,1,0,0,1,0,1,0
item_12,427,0,0,0,0,0,0,0,1,1
item_13,148,0,0,1,0,1,1,0,1,0
item_13,421,0,0,1,0,1,1,0,1,0
item_13,340,0,0,1,0,1,1,0,1,0
item_13,67,0,0,1,0,1,1,0,1,0
item_14,200,0,0,1,0,0,0,0,1,0
item_14,235,0,0,1,0,0,0,0,1,0
item_14,342,0,0,1,0,0,0,0,1,0
item_15,331,0,1,0,0,0,0,0,1,0
item_16,227,0,0,1,0,0,0,0,1,0
item_17,69,0,0,1,0,0,1,0,1,0
item_18,139,0,0,1,0,0,1,1,1,0
item_19,105,0,1,1,1,0,1,0,1,0
item_19,382,0,1,1,1,0,1,0,1,0
item_19,367,0,1,1,1,0,1,0,1,0
item_20,386,0,0,1,1,0,1,0,1,0
item_20,311,0,0,1,1,0,1,0,1,0
item_2,489,1,0,0,0,1,0,0,1,0
item_2,403,1,0,0,0,1,0,0,1,0
item_2,23,1,0,0,0,1,0,0,1,0
item_3,302,1,0,0,0,1,0,0,1,0
item_3,391,1,0,0,0,1,0,0,1,0
item_3,428,1,0,0,0,1,0,0,1,0
item_3,306,1,0,0,0,1,0,0,1,0
item_3,266,1,0,0,0,1,0,0,1,0
item_3,32,1,0,0,0,1,0,0,1,0
item_4,328,1,0,1,1,0,1,0,1,0
item_4,430,1,0,1,1,0,1,0,1,0
item_4,152,1,0,1,1,0,1,0,1,0
item_4,91,1,0,1,1,0,1,0,1,0
item_5,273,1,0,1,0,1,0,0,1,1
item_5,439,1,0,1,0,1,0,0,1,1
item_6,95,1,0,0,0,0,0,0,1,0
item_6,315,1,0,0,0,0,0,0,1,0
item_8,458,1,0,0,0,0,0,0,1,0
item_8,157,1,0,0,0,0,0,0,1,0
item_8,286,1,0,0,0,0,0,0,1,0
item_9,407,1,0,1,0,0,0,0,0,0
item_9,428,1,0,1,0,0,0,0,0,0
item_9,250,1,0,1,0,0,0,0,0,0
item_9,187,1,0,1,0,0,0,0,0,0
item_10,153,1,0,1,0,0,1,0,1,1
item_11,141,1,0,1,0,0,1,0,1,0
item_11,126,1,0,1,0,0,1,0,1,0
item_12,375,1,0,0,0,0,0,0,1,1
item_12,288,1,0,0,0,0,0,0,1,1
item_12,451,1,0,0,0,0,0,0,1,1
item_12,330,1,0,0,0,0,0,0,1,1
item_12,331,1,0,0,0,0,0,0,1,1
item_12,124,1,0,0,0,0,0,0,1,1
item_13,428,1,0,1,0,1,1,0,1,0
item_14,350,1,0,1,0,0,0,0,1,0
item_14,515,1,0,1,0,0,0,0,1,0
item_15,453,1,1,0,0,0,0,0,1,0
item_15,202,1,1,0,0,0,0,0,1,0
item_15,354,1,1,0,0,0,0,0,1,0
item_15,301,1,1,0,0,0,0,0,1,0
item_16,470,1,0,1,0,0,0,0,1,0
item_16,65,1,0,1,0,0,0,0,1,0
item_16,267,1,0,1,0,0,0,0,1,0
item_16,168,1,0,1,0,0,0,0,1,0
item_17,82,1,0,1,0,0,1,0,1,0
item_18,486,1,0,1,0,0,1,1,1,0
item_19,468,1,1,1,1,0,1,0,1,0
item_19,335,1,1,1,1,0,1,0,1,0
item_20,33,1,0,1,1,0,1,0,1,0
item_20,459,1,0,1,1,0,1,0,1,0
item_20,403,1,0,1,1,0,1,0,1,0
item_20,241,1,0,1,1,0,1,0,1,0
item_2,121,0,0,0,0,1,0,0,1,0
item_2,80,0,0,0,0,1,0,0,1,0
item_3,524,0,0,0,0,1,0,0,1,0
item_3,423,0,0,0,0,1,0,0,1,0
item_4,321,0,0,1,1,0,1,0,1,0
item_5,401,0,0,1,0,1,0,0,1,1
item_5,532,0,0,1,0,1,0,0,1,1
item_6,265,0,0,0,0,0,0,0,1,0
item_6,139,0,0,0,0,0,0,0,1,0
item_6,26,0,0,0,0,0,0,0,1,0
item_7,334,0,1,1,0,0,0,0,1,0
item_8,411,0,0,0,0,0,0,0,1,0
item_8,237,0,0,0,0,0,0,0,1,0
item_9,51,0,0,1,0,0,0,0,0,0
item_9,388,0,0,1,0,0,0,0,0,0
item_9,510,0,0,1,0,0,0,0,0,0
item_9,165,0,0,1,0,0,0,0,0,0
item_9,245,0,0,1,0,0,0,0,0,0
item_10,334,0,0,1,0,0,1,0,1,1
item_10,160,0,0,1,0,0,1,0,1,1
item_10,511,0,0,1,0,0,1,0,1,1
item_10,249,0,0,1,0,0,1,0,1,1
item_10,134,0,0,1,0,0,1,0,1,1
item_11,452,0,0,1,0,0,1,0,1,0
item_11,38,0,0,1,0,0,1,0,1,0
item_11,380,0,0,1,0,0,1,0,1,0
item_12,373,0,0,0,0,0,0,0,1,1
item_13,326,0,0,1,0,1,1,0,1,0
item_13,343,0,0,1,0,1,1,0,1,0
item_14,28,0,0,1,0,0,0,0,1,0
item_14,58,0,0,1,0,0,0,0,1,0
item_15,176,0,1,0,0,0,0,0,1,0
item_15,485,0,1,0,0,0,0,0,1,0
item_15,514,0,1,0,0,0,0,0,1,0
item_15,181,0,1,0,0,0,0,0,1,0
item_15,20,0,1,0,0,0,0,0,1,0
item_15,302,0,1,0,0,0,0,0,1,0
item_16,415,0,0,1,0,0,0,0,1,0
item_17,414,0,0,1,0,0,1,0,1,0
item_17,392,0,0,1,0,0,1,0,1,0
item_17,227,0,0,1,0,0,1,0,1,0
item_17,119,0,0,1,0,0,1,0,1,0
item_17,6,0,0,1,0,0,1,0,1,0
item_18,276,0,0,1,0,0,1,1,1,0
item_18,314,0,0,1,0,0,1,1,1,0
item_19,65,0,1,1,1,0,1,0,1,0
item_19,471,0,1,1,1,0,1,0,1,0
item_19,219,0,1,1,1,0,1,0,1,0
item_19,502,0,1,1,1,0,1,0,1,0
item_19,246,0,1,1,1,0,1,0,1,0
item_19,519,0,1,1,1,0,1,0,1,0
item_19,241,0,1,1,1,0,1,0,1,0
item_20,265,0,0,1,1,0,1,0,1,0
item_20,75,0,0,1,1,0,1,0,1,0
item_20,107,0,0,1,1,0,1,0,1,0
item_1,385,1,0,0,0,1,0,1,1,0
item_1,93,1,0,0,0,1,0,1,1,0
item_1,383,1,0,0,0,1,0,1,1,0
item_2,159,1,0,0,0,1,0,0,1,0
item_2,141,1,0,0,0,1,0,0,1,0
item_2,295,1,0,0,0,1,0,0,1,0
item_2,357,1,0,0,0,1,0,0,1,0
item_2,105,1,0,0,0,1,0,0,1,0
item_3,252,1,0,0,0,1,0,0,1,0
item_3,270,1,0,0,0,1,0,0,1,0
item_3,347,1,0,0,0,1,0,0,1,0
item_3,169,1,0,0,0,1,0,0,1,0
item_4,198,1,0,1,1,0,1,0,1,0
item_5,363,1,0,1,0,1,0,0,1,1
item_5,187,1,0,1,0,1,0,0,1,1
item_5,314,1,0,1,0,1,0,0,1,1
item_5,179,1,0,1,0,1,0,0,1,1
item_6,403,1,0,0,0,0,0,0,1,0
item_6,12,1,0,0,0,0,0,0,1,0
item_6,447,1,0,0,0,0,0,0,1,0
item_6,278,1,0,0,0,0,0,0,1,0
item_7,119,1,1,1,0,0,0,0,1,0
item_7,465,1,1,1,0,0,0,0,1,0
item_8,85,1,0,0,0,0,0,0,1,0
item_8,371,1,0,0,0,0,0,0,1,0
item_9,502,1,0,1,0,0,0,0,0,0
item_9,415,1,0,1,0,0,0,0,0,0
item_9,445,1,0,1,0,0,0,0,0,0
item_9,427,1,0,1,0,0,0,0,0,0
item_9,490,1,0,1,0,0,0,0,0,0
item_9,518,1,0,1,0,0,0,0,0,0
item_9,180,1,0,1,0,0,0,0,0,0
item_9,476,1,0,1,0,0,0,0,0,0
item_10,232,1,0,1,0,0,1,0,1,1
item_10,87,1,0,1,0,0,1,0,1,1
item_10,113,1,0,1,0,0,1,0,1,1
item_10,197,1,0,1,0,0,1,0,1,1
item_11,283,1,0,1,0,0,1,0,1,0
item_11,160,1,0,1,0,0,1,0,1,0
item_11,422,1,0,1,0,0,1,0,1,0
item_12,226,1,0,0,0,0,0,0,1,1
item_12,431,1,0,0,0,0,0,0,1,1
item_12,422,1,0,0,0,0,0,0,1,1
item_12,16,1,0,0,0,0,0,0,1,1
item_12,233,1,0,0,0,0,0,0,1,1
item_13,197,1,0,1,0,1,1,0,1,0
item_13,161,1,0,1,0,1,1,0,1,0
item_14,238,1,0,1,0,0,0,0,1,0
item_14,373,1,0,1,0,0,0,0,1,0
item_14,37,1,0,1,0,0,0,0,1,0
item_14,46,1,0,1,0,0,0,0,1,0
item_15,214,1,1,0,0,0,0,0,1,0
item_15,468,1,1,0,0,0,0,0,1,0
item_16,298,1,0,1,0,0,0,0,1,0
item_16,31,1,0,1,0,0,0,0,1,0
item_16,400,1,0,1,0,0,0,0,1,0
item_16,293,1,0,1,0,0,0,0,1,0
item_16,271,1,0,1,0,0,0,0,1,0
item_16,159,1,0,1,0,0,0,0,1,0
item_17,293,1,0,1,0,0,1,0,1,0
item_17,265,1,0,1,0,0,1,0,1,0
item_17,129,1,0,1,0,0,1,0,1,0
item_18,259,1,0,1,0,0,1,1,1,0
item_18,33,1,0,1,0,0,1,1,1,0
item_19,198,1,1,1,1,0,1,0,1,0
item_20,190,1,0,1,1,0,1,0,1,0
item_20,325,1,0,1,1,0,1,0,1,0
item_1,353,0,0,0,0,1,0,1,1,0
item_1,177,0,0,0,0,1,0,1,1,0
item_3,233,0,0,0,0,1,0,0,1,0
item_3,13,0,0,0,0,1,0,0,1,0
item_4,73,0,0,1,1,0,1,0,1,0
item_4,123,0,0,1,1,0,1,0,1,0
item_4,70,0,0,1,1,0,1,0,1,0
item_4,435,0,0,1,1,0,1,0,1,0
item_4,40,0,0,1,1,0,1,0,1,0
item_4,490,0,0,1,1,0,1,0,1,0
item_5,392,0,0,1,0,1,0,0,1,1
item_5,448,0,0,1,0,1,0,0,1,1
item_5,188,0,0,1,0,1,0,0,1,1
item_6,493,0,0,0,0,0,0,0,1,0
item_6,442,0,0,0,0,0,0,0,1,0
item_6,406,0,0,0,0,0,0,0,1,0
item_7,487,0,1,1,0,0,0,0,1,0
item_8,493,0,0,0,0,0,0,0,1,0
item_8,227,0,0,0,0,0,0,0,1,0
item_9,332,0,0,1,0,0,0,0,0,0
item_9,505,0,0,1,0,0,0,0,0,0
item_9,491,0,0,1,0,0,0,0,0,0
item_9,86,0,0,1,0,0,0,0,0,0
item_10,103,0,0,1,0,0,1,0,1,1
item_10,18,0,0,1,0,0,1,0,1,1
item_10,333,0,0,1,0,0,1,0,1,1
item_10,6,0,0,1,0,0,1,0,1,1
item_11,352,0,0,1,0,0,1,0,1,0
item_12,426,0,0,0,0,0,0,0,1,1
item_12,258,0,0,0,0,0,0,0,1,1
item_12,270,0,0,0,0,0,0,0,1,1
item_13,86,0,0,1,0,1,1,0,1,0
item_13,465,0,0,1,0,1,1,0,1,0
item_15,132,0,1,0,0,0,0,0,1,0
item_15,320,0,1,0,0,0,0,0,1,0
item_15,308,0,1,0,0,0,0,0,1,0
item_15,463,0,1,0,0,0,0,0,1,0
item_15,507,0,1,0,0,0,0,0,1,0
item_15,314,0,1,0,0,0,0,0,1,0
item_16,85,0,0,1,0,0,0,0,1,0
item_16,188,0,0,1,0,0,0,0,1,0
item_18,421,0,0,1,0,0,1,1,1,0
item_18,265,0,0,1,0,0,1,1,1,0
item_18,526,0,0,1,0,0,1,1,1,0
item_18,522,0,0,1,0,0,1,1,1,0
item_19,194,0,1,1,1,0,1,0,1,0
item_19,139,0,1,1,1,0,1,0,1,0
item_19,384,0,1,1,1,0,1,0,1,0
item_19,402,0,1,1,1,0,1,0,1,0
item_19,17,0,1,1,1,0,1,0,1,0
item_19,106,0,1,1,1,0,1,0,1,0
item_19,260,0,1,1,1,0,1,0,1,0
item_20,492,0,0,1,1,0,1,0,1,0
item_1,215,1,0,0,0,1,0,1,1,0
item_1,199,1,0,0,0,1,0,1,1,0
item_1,151,1,0,0,0,1,0,1,1,0
item_1,242,1,0,0,0,1,0,1,1,0
item_2,384,1,0,0,0,1,0,0,1,0
item_3,11,1,0,0,0,1,0,0,1,0
item_3,156,1,0,0,0,1,0,0,1,0
item_3,74,1,0,0,0,1,0,0,1,0
item_3,42,1,0,0,0,1,0,0,1,0
item_3,468,1,0,0,0,1,0,0,1,0
item_4,80,1,0,1,1,0,1,0,1,0
item_4,50,1,0,1,1,0,1,0,1,0
item_5,38,1,0,1,0,1,0,0,1,1
item_5,74,1,0,1,0,1,0,0,1,1
item_5,258,1,0,1,0,1,0,0,1,1
item_6,124,1,0,0,0,0,0,0,1,0
item_6,144,1,0,0,0,0,0,0,1,0
item_6,280,1,0,0,0,0,0,0,1,0
item_6,365,1,0,0,0,0,0,0,1,0
item_7,33,1,1,1,0,0,0,0,1,0
item_7,242,1,1,1,0,0,0,0,1,0
item_9,326,1,0,1,0,0,0,0,0,0
item_9,232,1,0,1,0,0,0,0,0,0
item_9,470,1,0,1,0,0,0,0,0,0
item_9,179,1,0,1,0,0,0,0,0,0
item_10,478,1,0,1,0,0,1,0,1,1
item_11,125,1,0,1,0,0,1,0,1,0
item_11,108,1,0,1,0,0,1,0,1,0
item_11,351,1,0,1,0,0,1,0,1,0
item_11,130,1,0,1,0,0,1,0,1,0
item_12,156,1,0,0,0,0,0,0,1,1
item_12,354,1,0,0,0,0,0,0,1,1
item_12,198,1,0,0,0,0,0,0,1,1
item_12,407,1,0,0,0,0,0,0,1,1
item_12,391,1,0,0,0,0,0,0,1,1
item_13,88,1,0,1,0,1,1,0,1,0
item_13,351,1,0,1,0,1,1,0,1,0
item_13,214,1,0,1,0,1,1,0,1,0
item_14,428,1,0,1,0,0,0,0,1,0
item_14,204,1,0,1,0,0,0,0,1,0
item_14,367,1,0,1,0,0,0,0,1,0
item_14,306,1,0,1,0,0,0,0,1,0
item_15,34,1,1,0,0,0,0,0,1,0
item_16,241,1,0,1,0,0,0,0,1,0
item_16,24,1,0,1,0,0,0,0,1,0
item_16,467,1,0,1,0,0,0,0,1,0
item_16,280,1,0,1,0,0,0,0,1,0
item_16,455,1,0,1,0,0,0,0,1,0
item_16,461,1,0,1,0,0,0,0,1,0
item_17,55,1,0,1,0,0,1,0,1,0
item_19,202,1,1,1,1,0,1,0,1,0
item_20,149,1,0,1,1,0,1,0,1,0
item_1,135,0,0,0,0,1,0,1,1,0
item_1,291,0,0,0,0,1,0,1,1,0
item_1,437,0,0,0,0,1,0,1,1,0
item_2,491,0,0,0,0,1,0,0,1,0
item_2,226,0,0,0,0,1,0,0,1,0
item_2,393,0,0,0,0,1,0,0,1,0
item_2,228,0,0,0,0,1,0,0,1,0
item_2,69,0,0,0,0,1,0,0,1,0
item_3,397,0,0,0,0,1,0,0,1,0
item_3,408,0,0,0,0,1,0,0,1,0
item_3,26,0,0,0,0,1,0,0,1,0
item_4,240,0,0,1,1,0,1,0,1,0
item_4,508,0,0,1,1,0,1,0,1,0
item_4,312,0,0,1,1,0,1,0,1,0
item_4,379,0,0,1,1,0,1,0,1,0
item_4,271,0,0,1,1,0,1,0,1,0
item_5,220,0,0,1,0,1,0,0,1,1
item_5,221,0,0,1,0,1,0,0,1,1
item_5,349,0,0,1,0,1,0,0,1,1
item_5,525,0,0,1,0,1,0,0,1,1
item_6,521,0,0,0,0,0,0,0,1,0
item_7,118,0,1,1,0,0,0,0,1,0
item_7,135,0,1,1,0,0,0,0,1,0
item_8,367,0,0,0,0,0,0,0,1,0
item_8,62,0,0,0,0,0,0,0,1,0
item_8,114,0,0,0,0,0,0,0,1,0
item_9,27,0,0,1,0,0,0,0,0,0
item_9,392,0,0,1,0,0,0,0,0,0
item_10,263,0,0,1,0,0,1,0,1,1
item_10,406,0,0,1,0,0,1,0,1,1
item_10,403,0,0,1,0,0,1,0,1,1
item_10,330,0,0,1,0,0,1,0,1,1
item_11,465,0,0,1,0,0,1,0,1,0
item_11,36,0,0,1,0,0,1,0,1,0
item_12,493,0,0,0,0,0,0,0,1,1
item_13,458,0,0,1,0,1,1,0,1,0
item_13,54,0,0,1,0,1,1,0,1,0
item_14,490,0,0,1,0,0,0,0,1,0
item_14,519,0,0,1,0,0,0,0,1,0
item_15,103,0,1,0,0,0,0,0,1,0
item_16,258,0,0,1,0,0,0,0,1,0
item_17,524,0,0,1,0,0,1,0,1,0
item_17,51,0,0,1,0,0,1,0,1,0
item_17,516,0,0,1,0,0,1,0,1,0
item_17,11,0,0,1,0,0,1,0,1,0
item_18,519,0,0,1,0,0,1,1,1,0
item_18,309,0,0,1,0,0,1,1,1,0
item_18,530,0,0,1,0,0,1,1,1,0
item_18,377,0,0,1,0,0,1,1,1,0
item_18,488,0,0,1,0,0,1,1,1,0
item_19,181,0,1,1,1,0,1,0,1,0
item_19,433,0,1,1,1,0,1,0,1,0
item_19,405,0,1,1,1,0,1,0,1,0
item_20,200,0,0,1,1,0,1,0,1,0
item_20,228,0,0,1,1,0,1,0,1,0
item_20,120,0,0,1,1,0,1,0,1,0
item_20,106,0,0,1,1,0,1,0,1,0
item_20,401,0,0,1,1,0,1,0,1,0
item_1,447,1,0,0,0,1,0,1,1,0
item_1,106,1,0,0,0,1,0,1,1,0
item_1,90,1,0,0,0,1,0,1,1,0
item_1,394,1,0,0,0,1,0,1,1,0
item_2,138,1,0,0,0,1,0,0,1,0
item_2,369,1,0,0,0,1,0,0,1,0
item_2,197,1,0,0,0,1,0,0,1,0
item_4,1,1,0,1,1,0,1,0,1,0
item_4,354,1,0,1,1,0,1,0,1,0
item_4,344,1,0,1,1,0,1,0,1,0
item_4,494,1,0,1,1,0,1,0,1,0
item_5,51,1,0,1,0,1,0,0,1,1
item_5,301,1,0,1,0,1,0,0,1,1
item_6,303,1,0,0,0,0,0,0,1,0
item_6,385,1,0,0,0,0,0,0,1,0
item_6,392,1,0,0,0,0,0,0,1,0
item_6,176,1,0,0,0,0,0,0,1,0
item_6,236,1,0,0,0,0,0,0,1,0
item_7,278,1,1,1,0,0,0,0,1,0
item_7,67,1,1,1,0,0,0,0,1,0
item_7,89,1,1,1,0,0,0,0,1,0
item_7,88,1,1,1,0,0,0,0,1,0
item_7,262,1,1,1,0,0,0,0,1,0
item_8,186,1,0,0,0,0,0,0,1,0
item_8,66,1,0,0,0,0,0,0,1,0
item_9,262,1,0,1,0,0,0,0,0,0
item_9,336,1,0,1,0,0,0,0,0,0
item_9,357,1,0,1,0,0,0,0,0,0
item_10,60,1,0,1,0,0,1,0,1,1
item_11,277,1,0,1,0,0,1,0,1,0
item_11,154,1,0,1,0,0,1,0,1,0
item_11,142,1,0,1,0,0,1,0,1,0
item_12,432,1,0,0,0,0,0,0,1,1
item_12,413,1,0,0,0,0,0,0,1,1
item_12,143,1,0,0,0,0,0,0,1,1
item_12,294,1,0,0,0,0,0,0,1,1
item_12,113,1,0,0,0,0,0,0,1,1
item_14,348,1,0,1,0,0,0,0,1,0
item_14,273,1,0,1,0,0,0,0,1,0
item_15,209,1,1,0,0,0,0,0,1,0
item_15,138,1,1,0,0,0,0,0,1,0
item_15,456,1,1,0,0,0,0,0,1,0
item_15,358,1,1,0,0,0,0,0,1,0
item_16,61,1,0,1,0,0,0,0,1,0
item_17,322,1,0,1,0,0,1,0,1,0
item_17,171,1,0,1,0,0,1,0,1,0
item_17,2,1,0,1,0,0,1,0,1,0
item_18,440,1,0,1,0,0,1,1,1,0
item_18,24,1,0,1,0,0,1,1,1,0
item_1,261,0,0,0,0,1,0,1,1,0
item_1,511,0,0,0,0,1,0,1,1,0
item_1,55,0,0,0,0,1,0,1,1,0
item_2,512,0,0,0,0,1,0,0,1,0
item_2,399,0,0,0,0,1,0,0,1,0
item_2,488,0,0,0,0,1,0,0,1,0
item_3,345,0,0,0,0,1,0,0,1,0
item_3,80,0,0,0,0,1,0,0,1,0
item_4,360,0,0,1,1,0,1,0,1,0
item_5,412,0,0,1,0,1,0,0,1,1
item_5,290,0,0,1,0,1,0,0,1,1
item_6,246,0,0,0,0,0,0,0,1,0
item_7,55,0,1,1,0,0,0,0,1,0
item_7,110,0,1,1,0,0,0,0,1,0
item_8,326,0,0,0,0,0,0,0,1,0
item_8,306,0,0,0,0,0,0,0,1,0
item_8,83,0,0,0,0,0,0,0,1,0
item_8,228,0,0,0,0,0,0,0,1,0
item_9,409,0,0,1,0,0,0,0,0,0
item_10,343,0,0,1,0,0,1,0,1,1
item_10,497,0,0,1,0,0,1,0,1,1
item_11,469,0,0,1,0,0,1,0,1,0
item_11,343,0,0,1,0,0,1,0,1,0
item_12,519,0,0,0,0,0,0,0,1,1
item_12,296,0,0,0,0,0,0,0,1,1
item_13,353,0,0,1,0,1,1,0,1,0
item_13,123,0,0,1,0,1,1,0,1,0
item_13,319,0,0,1,0,1,1,0,1,0
item_13,344,0,0,1,0,1,1,0,1,0
item_13,483,0,0,1,0,1,1,0,1,0
item_14,321,0,0,1,0,0,0,0,1,0
item_15,80,0,1,0,0,0,0,0,1,0
item_15,338,0,1,0,0,0,0,0,1,0
item_15,483,0,1,0,0,0,0,0,1,0
item_15,388,0,1,0,0,0,0,0,1,0
item_17,63,0,0,1,0,0,1,0,1,0
item_17,228,0,0,1,0,0,1,0,1,0
item_18,37,0,0,1,0,0,1,1,1,0
item_19,388,0,1,1,1,0,1,0,1,0
item_19,379,0,1,1,1,0,1,0,1,0
item_19,166,0,1,1,1,0,1,0,1,0
item_19,7,0,1,1,1,0,1,0,1,0
item_19,391,0,1,1,1,0,1,0,1,0
item_20,390,0,0,1,1,0,1,0,1,0
item_20,379,0,0,1,1,0,1,0,1,0
item_1,496,1,0,0,0,1,0,1,1,0
item_1,12,1,0,0,0,1,0,1,1,0
item_2,169,1,0,0,0,1,0,0,1,0
item_2,56,1,0,0,0,1,0,0,1,0
item_2,52,1,0,0,0,1,0,0,1,0
item_3,198,1,0,0,0,1,0,0,1,0
item_3,301,1,0,0,0,1,0,0,1,0
item_4,258,1,0,1,1,0,1,0,1,0
item_4,383,1,0,1,1,0,1,0,1,0
item_5,403,1,0,1,0,1,0,0,1,1
item_5,295,1,0,1,0,1,0,0,1,1
